Date,Value,Ratio,HALF_YEAR,VIX_STS,VIX_VAL
2001/07/13,1244.02,76.2706460829154,125.96574215867108,155.36256740927698,21.139999
2001/07/16,1242.21,76.15967530317708,125.96574215867108,155.36256740927698,22.91
2001/07/17,1223.91,75.03770554118182,125.96574215867108,155.36256740927698,22.610001
2001/07/18,1199.67,73.55155543021104,125.96574215867108,155.36256740927698,23.6
2001/07/19,1195.25,73.2805660122865,125.96574215867108,155.36256740927698,22.51
2001/07/23,1163.76,71.34991968413179,125.96574215867108,155.36256740927698,23.74
2001/07/24,1179.86,72.33700783539538,125.96574215867108,155.36256740927698,25.24
2001/07/25,1189.11,72.90412369869901,125.96574215867108,155.36256740927698,24.0
2001/07/26,1192.25,73.09663654310694,125.96574215867108,155.36256740927698,23.01
2001/07/27,1184.23,72.60493176216693,125.96574215867108,155.36256740927698,22.0
2001/07/30,1168.51,71.64114134366608,125.96574215867108,155.36256740927698,22.690001
2001/07/31,1190.31,72.97769548637082,125.96574215867108,155.36256740927698,21.620001
2001/08/01,1206.85,73.99175995978075,125.96574215867108,155.36256740927698,20.559999
2001/08/02,1235.26,75.73357203291111,125.96574215867108,155.36256740927698,20.09
2001/08/03,1219.92,74.793079347173,125.96574215867108,155.36256740927698,19.889999
2001/08/06,1218.64,74.7146027736564,125.96574215867108,155.36256740927698,21.889999
2001/08/07,1224.38,75.06652115801995,125.96574215867108,155.36256740927698,21.01
2001/08/08,1217.92,74.67045970105332,125.96574215867108,155.36256740927698,22.32
2001/08/09,1184.94,72.64846173653943,125.96574215867108,155.36256740927698,21.75
2001/08/10,1182.49,72.4982526700428,125.96574215867108,155.36256740927698,20.549999
2001/08/13,1167.09,71.5540813949211,125.96574215867108,155.36256740927698,20.42
2001/08/14,1198.86,73.50189447353254,125.96574215867108,155.36256740927698,20.48
2001/08/15,1194.33,73.22416097507143,125.96574215867108,155.36256740927698,20.91
2001/08/16,1175.07,72.0433337829387,125.96574215867108,155.36256740927698,21.540001
2001/08/17,1169.81,71.72084411364389,125.96574215867108,155.36256740927698,23.84
2001/08/20,1155.15,70.82204210758648,125.96574215867108,155.36256740927698,22.870001
2001/08/21,1158.82,71.04704915821613,125.96574215867108,155.36256740927698,24.4
2001/08/22,1165.54,71.45905116917832,125.96574215867108,155.36256740927698,22.440001
2001/08/23,1147.39,70.34627788064205,125.96574215867108,155.36256740927698,22.23
2001/08/24,1145.34,70.22059274336934,125.96574215867108,155.36256740927698,19.709999
2001/08/27,1155.17,70.82326830404767,125.96574215867108,155.36256740927698,20.559999
2001/08/28,1150.25,70.52162397459321,125.96574215867108,155.36256740927698,22.0
2001/08/29,1126.86,69.0875872132233,125.96574215867108,155.36256740927698,23.030001
2001/08/30,1114.58,68.33470258604834,125.96574215867108,155.36256740927698,25.41
2001/08/31,1103.67,67.66581241646537,125.96574215867108,155.36256740927698,24.92
2001/09/03,1071.73,65.70757666793374,125.96574215867108,155.36256740927698,0.0
2001/09/04,1100.13,67.44877564283351,125.96574215867108,155.36256740927698,25.85
2001/09/05,1087.72,66.68792073866075,125.96574215867108,155.36256740927698,26.35
2001/09/06,1090.74,66.8730764043015,125.96574215867108,155.36256740927698,28.610001
2001/09/07,1080.83,66.26549605777836,125.96574215867108,155.36256740927698,30.99
2001/09/10,1055.98,64.7419469547411,125.96574215867108,155.36256740927698,31.84
2001/09/11,1058.12,64.87314997608917,125.96574215867108,155.36256740927698,0.0
2001/09/12,990.8,60.745772687700025,125.96574215867108,155.36256740927698,0.0
2001/09/13,1003.51,61.52502053879073,125.96574215867108,155.36256740927698,0.0
2001/09/14,1033.81,63.3827081775042,125.96574215867108,155.36256740927698,0.0
2001/09/17,996.45,61.09217318798819,125.96574215867108,155.36256740927698,41.759998
2001/09/18,1013.09,62.112368643704094,125.96574215867108,155.36256740927698,38.869999
2001/09/19,1038.06,63.643274925508564,125.96574215867108,155.36256740927698,40.560001
2001/09/20,1024.92,62.83766385050213,125.96574215867108,155.36256740927698,43.740002
2001/09/21,998.2,61.19946537834292,125.96574215867108,155.36256740927698,42.66
2001/09/25,1009.3,61.88000441430726,125.96574215867108,155.36256740927698,35.810001
2001/09/26,998.28,61.20437016418771,125.96574215867108,155.36256740927698,35.259998
2001/09/27,1003.78,61.541574191016885,125.96574215867108,155.36256740927698,34.0
2001/09/28,1023.42,62.74569911591235,125.96574215867108,155.36256740927698,31.93
2001/10/01,1047.03,64.19322403835542,125.96574215867108,155.36256740927698,32.32
2001/10/02,1067.63,65.45620639338836,125.96574215867108,155.36256740927698,31.18
2001/10/03,1050.35,64.39677265091413,125.96574215867108,155.36256740927698,31.34
2001/10/04,1071.19,65.67446936348142,125.96574215867108,155.36256740927698,31.969999
2001/10/05,1070.45,65.62910009441714,125.96574215867108,155.36256740927698,33.389999
2001/10/09,1043.0,63.94614545142423,125.96574215867108,155.36256740927698,34.830002
2001/10/10,1031.17,63.220850244626206,125.96574215867108,155.36256740927698,31.6
2001/10/11,1064.66,65.2741162189006,125.96574215867108,155.36256740927698,31.5
2001/10/12,1087.48,66.67320638112639,125.96574215867108,155.36256740927698,35.27
2001/10/15,1071.78,65.71064215908673,125.96574215867108,155.36256740927698,35.310001
2001/10/16,1078.16,66.1017988302086,125.96574215867108,155.36256740927698,32.880001
2001/10/17,1087.6,66.68056355989356,125.96574215867108,155.36256740927698,35.080002
2001/10/18,1068.48,65.50831974298922,125.96574215867108,155.36256740927698,34.950001
2001/10/19,1070.65,65.6413620590291,125.96574215867108,155.36256740927698,34.110001
2001/10/22,1072.98,65.78421394675856,125.96574215867108,155.36256740927698,32.25
2001/10/23,1095.74,67.17962551960076,125.96574215867108,155.36256740927698,32.0
2001/10/24,1100.22,67.45429352690888,125.96574215867108,155.36256740927698,30.950001
2001/10/25,1107.83,67.92086128039435,125.96574215867108,155.36256740927698,29.459999
2001/10/26,1101.22,67.51560334996873,125.96574215867108,155.36256740927698,28.42
2001/10/29,1082.65,66.3770799357473,125.96574215867108,155.36256740927698,31.639999
2001/10/30,1067.76,65.46417667038614,125.96574215867108,155.36256740927698,33.459999
2001/10/31,1059.37,64.94978725491399,125.96574215867108,155.36256740927698,33.560001
2001/11/01,1055.88,64.73581597243512,125.55075925361078,155.36256740927698,32.310001
2001/11/02,1053.68,64.60093436170344,125.28916544526327,155.36256740927698,30.709999
2001/11/05,1054.04,64.62300589800498,125.33197170481102,155.36256740927698,30.5
2001/11/06,1063.56,65.20667541353475,126.46395945729651,155.36256740927698,28.799999
2001/11/07,1038.52,63.6714774441161,123.48654629319604,155.36256740927698,29.129999
2001/11/08,1046.45,64.15766434098072,124.4294730660122,155.36256740927698,28.620001
2001/11/09,1030.78,63.196939413632855,122.56621171291897,155.36256740927698,27.440001
2001/11/12,1021.11,62.6040734246441,121.41638801895525,155.36256740927698,29.35
2001/11/13,1016.48,62.32020894387699,120.86585195866031,155.36256740927698,26.469999
2001/11/14,1019.1,62.480840680293795,121.17738640314685,155.36256740927698,26.559999
2001/11/15,1044.56,64.0417887753976,124.20474020338642,155.36256740927698,25.559999
2001/11/16,1053.03,64.56108297671453,125.21187636552422,156.6223523387751,25.07
2001/11/19,1064.99,65.29434846051035,126.63399543272239,158.40122220380437,24.459999
2001/11/20,1055.58,64.71742302551715,125.51508737065427,157.00162643207148,24.120001
2001/11/21,1058.64,64.90503108408029,125.87894057681032,157.45675534402713,24.190001
2001/11/22,1062.47,65.13984770639952,126.334351615888,158.02641015866442,0.0
2001/11/26,1088.77,66.75229605287359,129.46158668840567,161.9381390424662,23.790001
2001/11/27,1079.59,66.18947187718416,128.37002706993752,160.57275230659926,24.0
2001/11/28,1053.29,64.5770235307101,125.24279199741986,156.66102342279748,25.9
2001/11/29,1048.5,64.28334947825341,124.67323093288148,155.94858306715452,25.18
2001/11/30,1050.22,64.38880237391635,124.87774972849859,156.20440716145637,23.84
2001/12/03,1029.41,63.11294495604086,122.40331011408442,153.10923309028092,25.77
2001/12/04,1028.5,63.05715301705639,122.29510540244976,152.97388429620258,24.08
2001/12/05,1047.34,64.21223008350398,124.53529965211642,155.7760505384393,23.02
2001/12/06,1058.03,64.86763209201379,125.80640774813217,157.3660270315131,23.709999
2001/12/07,1045.69,64.11106887545523,124.3391042958558,155.53063788983576,23.49
2001/12/10,1023.34,62.740794330067565,121.68154901559838,152.20641201329698,25.620001
2001/12/11,1014.69,62.21046436059986,120.65300972368667,150.91985479486027,25.299999
2001/12/12,1036.17,63.527399359925454,123.2071165433703,154.11468127486265,24.870001
2001/12/13,1012.93,62.102559072014515,120.44373467700866,150.6580813030165,25.91
2001/12/14,1006.76,61.72427746373524,119.7100829508705,149.74038673217785,24.629999
2001/12/17,988.98,60.6341888097311,117.59592935431674,147.0958795248016,24.26
2001/12/18,992.61,60.856743467438356,118.02755913809008,147.63578735172936,23.290001
2001/12/19,996.66,61.10504825083075,118.5091295580025,148.23816385284712,22.58
2001/12/20,1012.47,62.07435655340699,120.38903778980877,150.58966323128462,23.67
2001/12/21,1007.52,61.770872929260726,119.80045172102692,149.853425285474,22.5
2001/12/25,1002.82,61.482716760879434,119.24159222137548,149.15437107430031,0.0
2001/12/26,994.01,60.942577219722146,118.19402792522031,147.84401626569598,22.290001
2001/12/27,1013.73,62.1516069304624,120.53885969822596,150.77706925385456,21.59
2001/12/28,1032.14,63.28032077299426,122.72792424898836,153.51527947251583,21.4
2002/01/04,1053.96,64.61810111216019,125.32245920268932,156.76067583162435,20.450001
2002/01/07,1055.14,64.69044670337082,125.4627686089848,156.93618305911053,21.940001
2002/01/08,1031.77,63.257636138462104,122.68392892667535,153.4602475452532,21.83
2002/01/09,1025.01,62.84318173457751,121.88012249738944,152.45479936067144,22.129999
2002/01/10,1010.17,61.93334396036933,120.11555335380912,150.2475728726251,22.360001
2002/01/11,999.94,61.30614447046706,118.89914214499332,148.72601445128322,22.6
2002/01/15,980.32,60.1032457420328,116.56620099963985,145.8078349569794,22.700001
2002/01/16,987.61,60.5501943521391,117.43302775548219,146.89211265899135,23.450001
2002/01/17,984.9,60.38404473164691,117.1107917461087,146.4890409755274,22.25
2002/01/18,1007.64,61.77823010802791,119.81472047420954,149.8712734780997,22.52
2002/01/21,1005.83,61.66725932828958,119.59950011370546,149.60206323932854,0.0
2002/01/22,985.13,60.398145990950674,117.13814018970866,146.52325001139332,23.610001
2002/01/23,975.2,59.789339447966356,115.95740086384933,145.0463120716157,21.879999
2002/01/24,980.44,60.11060292079998,116.58046975282244,145.8256831496051,21.15
2002/01/25,985.84,60.441675965323164,117.22256364603898,146.62885181776213,21.01
2002/01/28,997.04,61.12834598359349,118.55431394308073,148.2946831294952,21.139999
2002/01/29,978.74,60.00637622159823,116.37832908273575,145.57283375407422,24.35
2002/01/30,964.75,59.14865179699091,114.71483027419876,143.49203196379332,23.219999
2002/01/31,971.77,59.579046754871065,115.54955233538028,144.53615123239746,21.09
2002/02/01,956.26,58.62813139921278,113.70531598653051,142.22927233552426,21.120001
2002/02/04,943.51,57.84643115519969,112.1892609608803,140.33290186904242,24.870001
2002/02/05,926.27,56.78944980564786,110.13931675364819,137.76871152848184,25.450001
2002/02/06,922.51,56.558924870942825,109.69222915392703,137.2094681595429,26.09
2002/02/07,941.24,57.70725785685383,111.91934371317632,137.2094681595429,25.110001
2002/02/08,949.97,58.24249261216632,112.95739550720975,138.48208583094743,23.26
2002/02/12,974.1,59.72189864260052,115.8266039596756,141.9996418917712,21.620001
2002/02/13,983.18,60.27859183598396,116.90627295049157,143.323280890208,20.85
2002/02/14,984.04,60.331318283815435,117.00853234830014,143.44864757948727,21.77
2002/02/15,982.5,60.23690115630326,116.82541668245689,143.22415374054535,22.370001
2002/02/18,981.68,60.18662710139419,116.72791353570919,143.10461806006978,0.0
2002/02/19,959.96,58.85497774453423,114.14526920966037,139.9383802796681,24.43
2002/02/20,956.91,58.66798278420168,113.78260506626953,139.493765858387,22.66
2002/02/21,988.89,60.62867092565571,117.58522778942981,144.15565739693423,23.799999
2002/02/22,989.19,60.64706387257367,117.62089967238629,144.19938996296187,22.860001
2002/02/25,987.12,60.52015253883978,117.37476367998661,143.89763525737112,21.84
2002/02/26,983.82,60.31783012274227,116.98237296746538,143.416577031067,21.68
2002/02/27,1007.18,61.75002758942038,119.76002358700958,146.8218861724198,21.49
2002/02/28,1013.8,62.15589861807659,120.54718313758248,147.7869181294299,21.59
2002/03/01,1030.17,63.15954042156635,122.49367888424082,150.17325848233853,19.959999
2002/03/04,1079.04,66.15575147450124,128.30462861785065,157.29729348824227,20.5
2002/03/05,1075.31,65.927065834488,127.86110820642514,156.75355191729852,20.299999
2002/03/06,1073.36,65.8075116795213,127.62924096720806,156.46929023811882,19.940001
2002/03/07,1098.33,67.33841796132577,130.59833069195204,160.10929748382003,20.040001
2002/03/08,1108.13,67.9392542273123,131.76361220186357,161.53789464072315,19.27
2002/03/11,1125.43,68.99991416624772,133.820690785687,164.0598059483175,19.84
2002/03/12,1098.56,67.35251922062953,130.62567913555202,160.1428257844412,19.59
2002/03/13,1075.7,65.95097666548135,127.9074816542686,156.81040425313446,19.459999
2002/03/14,1083.88,66.45249101811093,128.88013499621516,158.00284555348833,19.200001
2002/03/15,1097.24,67.27159025419053,130.46872285054351,159.95040249391954,18.42
2002/03/18,1088.14,66.71367086434589,129.3866757341971,158.6238479910809,18.93
2002/03/19,1112.79,68.2249580027712,132.31771545045416,162.2172071663526,18.16
2002/03/20,1097.85,67.30898924625703,130.54125567922168,160.03932537817576,18.459999
2002/03/22,1076.63,66.00799480092701,128.01806449143368,156.9459752078202,17.77
2002/03/25,1073.2,65.79770210783173,127.61021596296465,156.44596620290412,18.48
2002/03/26,1064.15,65.24284820914008,126.5341141604443,155.1267004610701,18.129999
2002/03/27,1077.32,66.0502985788383,128.10010982223355,157.04656010968378,17.700001
2002/03/28,1082.43,66.36359177467415,128.7077208952589,157.79147148435476,17.4
2002/03/29,1060.19,65.00006130982307,126.06324530541885,154.54943058950516,0.0
2002/04/01,1053.46,64.58744620063027,125.26300606442857,153.56836335828493,18.73
2002/04/02,1068.69,65.5211948058318,127.0739486558523,155.7885199602885,19.16
2002/04/03,1084.36,66.48191973317964,128.9372100089455,158.0728176591326,20.200001
2002/04/04,1091.63,66.92764214682478,129.80165863925748,159.13260350920265,19.780001
2002/04/05,1087.71,66.68730764043016,129.33554603529285,158.5611646464414,19.129999
2002/04/08,1090.16,66.83751670692679,129.6268664127707,158.9183139356672,19.610001
2002/04/09,1071.66,65.70328498031955,127.42710029712138,156.22147236396225,19.469999
2002/04/10,1078.09,66.0975071425944,128.1916676551552,157.15880702915484,18.190001
2002/04/11,1069.07,65.54449253859454,127.11913304093049,155.84391454392357,20.299999
2002/04/12,1056.29,64.76095299988964,125.59951082698463,153.98090723114578,19.42
2002/04/15,1065.51,65.32622956850147,126.69582669651366,155.3249547603955,19.82
2002/04/16,1078.15,66.10118573197798,128.19880203174648,157.16755354236037,18.110001
2002/04/17,1089.6,66.80318320601327,129.56027889791864,158.83667981241558,18.43
2002/04/18,1095.29,67.1520360992238,130.23685561132643,159.66614081473992,19.290001
2002/04/19,1092.3,66.96871972827486,129.8813258445269,159.2302729066644,18.299999
2002/04/22,1105.91,67.80314642011945,131.4996402679857,161.21427365211872,19.77
2002/04/23,1104.5,67.71669956960504,131.33198241809023,161.00873059178875,20.280001
2002/04/24,1098.72,67.36232879231912,130.6447041397955,160.1661498196561,20.77
2002/04/25,1098.32,67.33780486309516,130.5971416291868,160.1078397316192,20.950001
2002/04/26,1087.23,66.65787892536142,129.27847102256243,158.4911925407972,22.139999
2002/04/30,1082.06,66.340907140142,128.66372557294585,157.73753465292074,21.91
2002/05/01,1086.91,66.63825978198227,128.66372557294585,157.73753465292074,20.059999
2002/05/02,1086.5,66.61312275452772,128.66372557294585,157.73753465292074,20.07
2002/05/07,1074.12,65.85410714504678,128.66372557294585,157.73753465292074,21.940001
2002/05/08,1081.76,66.32251419322404,128.66372557294585,157.73753465292074,20.389999
2002/05/09,1090.91,66.88349907422167,128.66372557294585,157.73753465292074,21.559999
2002/05/10,1085.96,66.58001545007542,128.66372557294585,157.73753465292074,22.41
2002/05/13,1074.79,65.89518472649688,128.66372557294585,157.73753465292074,20.719999
2002/05/14,1071.89,65.71738623962332,128.66372557294585,157.73753465292074,19.35
2002/05/15,1087.0,66.64377766605766,128.66372557294585,157.73753465292074,19.190001
2002/05/16,1105.16,67.75716405282455,128.66372557294585,157.73753465292074,18.5
2002/05/17,1108.54,67.96439125476684,128.66372557294585,157.73753465292074,17.700001
2002/05/20,1117.13,68.49104263485097,128.66372557294585,157.73753465292074,19.24
2002/05/21,1116.36,68.44383407109487,128.66372557294585,157.73753465292074,20.049999
2002/05/22,1129.67,69.25986781602148,128.66372557294585,157.73753465292074,19.58
2002/05/23,1136.88,69.70191164028302,128.66372557294585,157.73753465292074,18.23
2002/05/24,1139.43,69.85825168908563,128.66372557294585,157.73753465292074,18.9
2002/05/27,1131.93,69.39842801613676,128.66372557294585,157.73753465292074,0.0
2002/05/28,1131.14,69.34999325591947,128.66372557294585,157.73753465292074,20.309999
2002/05/29,1125.75,69.01953330962687,128.66372557294585,157.73753465292074,20.389999
2002/05/30,1121.3,68.74670459701053,128.66372557294585,157.73753465292074,20.610001
2002/05/31,1120.08,68.6719066128775,128.66372557294585,157.73753465292074,19.98
2002/06/03,1132.22,69.41620786482412,128.66372557294585,157.73753465292074,23.370001
2002/06/04,1117.94,68.54070359152944,128.66372557294585,157.73753465292074,23.889999
2002/06/05,1116.27,68.4383161870195,128.66372557294585,157.73753465292074,22.610001
2002/06/06,1108.08,67.9361887361593,128.66372557294585,157.73753465292074,24.16
2002/06/07,1101.87,67.55545473495764,128.66372557294585,157.73753465292074,23.51
2002/06/10,1093.03,67.01347589910856,128.66372557294585,157.73753465292074,23.719999
2002/06/11,1101.31,67.52112123404412,128.66372557294585,157.73753465292074,24.450001
2002/06/12,1093.68,67.05332728409746,128.66372557294585,157.73753465292074,24.15
2002/06/13,1074.52,65.87863107427071,128.66372557294585,157.73753465292074,25.02
2002/06/14,1054.26,64.63649405907815,128.66372557294585,157.73753465292074,25.959999
2002/06/17,1025.7,62.88548551248881,128.66372557294585,157.73753465292074,24.639999
2002/06/18,1041.4,63.84804973452847,128.66372557294585,157.73753465292074,24.24
2002/06/19,1012.22,62.059029097642025,128.66372557294585,157.73753465292074,26.059999
2002/06/20,1022.97,62.718109695535425,128.66372557294585,157.73753465292074,27.48
2002/06/21,1002.35,61.4539011440413,128.66372557294585,157.73753465292074,27.23
2002/06/24,1013.23,62.12095201893248,128.66372557294585,157.73753465292074,26.98
2002/06/25,1016.43,62.317143452724,128.66372557294585,157.73753465292074,27.84
2002/06/26,984.28,60.346032641349794,128.66372557294585,157.73753465292074,28.42
2002/06/27,994.05,60.94502961264453,128.66372557294585,157.73753465292074,26.290001
2002/06/28,1024.89,62.83582455581034,128.66372557294585,157.73753465292074,25.4
2002/07/01,1028.63,63.06512329405418,128.66372557294585,157.73753465292074,27.110001
2002/07/02,1029.05,63.09087341973931,128.66372557294585,157.73753465292074,28.959999
2002/07/03,1044.21,64.02033033732666,128.66372557294585,157.73753465292074,29.42
2002/07/04,1033.31,63.35205326597427,128.66372557294585,157.73753465292074,0.0
2002/07/05,1042.95,63.943079960271234,128.66372557294585,157.73753465292074,27.110001
2002/07/08,1033.99,63.393743945654975,128.66372557294585,157.73753465292074,28.25
2002/07/09,1050.14,64.38389758807156,128.66372557294585,157.73753465292074,30.219999
2002/07/10,1037.26,63.594227067060686,128.66372557294585,157.73753465292074,34.099998
2002/07/11,1017.17,62.362512721788285,128.66372557294585,157.73753465292074,33.849998
2002/07/12,1019.51,62.505977707748336,128.66372557294585,157.73753465292074,32.939999
2002/07/15,1000.48,61.339251774919376,128.66372557294585,157.73753465292074,35.029999
2002/07/16,984.53,60.361360097114755,128.66372557294585,157.73753465292074,36.650002
2002/07/17,988.1,60.58023616543843,128.66372557294585,157.73753465292074,35.450001
2002/07/18,1010.12,61.93027846921634,128.66372557294585,157.73753465292074,35.119999
2002/07/19,989.71,60.67894498056479,128.66372557294585,157.73753465292074,38.169998
2002/07/22,991.44,60.78501097445833,128.66372557294585,157.73753465292074,41.869999
2002/07/23,992.83,60.870231628511526,128.66372557294585,157.73753465292074,44.919998
2002/07/24,976.63,59.87701249494194,128.66372557294585,157.73753465292074,39.860001
2002/07/25,967.99,59.34729562370483,128.66372557294585,157.73753465292074,39.27
2002/07/26,943.07,57.819454833053356,128.66372557294585,157.73753465292074,35.509998
2002/07/29,951.91,58.36143366890243,128.66372557294585,157.73753465292074,31.33
2002/07/30,974.96,59.774625090432,128.66372557294585,157.73753465292074,31.92
2002/07/31,965.0,59.16397925275588,128.66372557294585,157.73753465292074,32.029999
2002/08/01,958.59,58.77098328694223,128.66372557294585,157.73753465292074,36.950001
2002/08/02,955.81,58.60054197883585,128.66372557294585,157.73753465292074,41.290001
2002/08/05,955.36,58.572952558458915,128.66372557294585,157.73753465292074,45.080002
2002/08/06,939.42,57.595673978884896,128.66372557294585,157.73753465292074,42.029999
2002/08/07,962.28,58.99721653403308,128.66372557294585,157.73753465292074,38.73
2002/08/08,959.98,58.85620394099543,128.66372557294585,157.73753465292074,36.330002
2002/08/09,980.79,60.13206135887092,128.66372557294585,157.73753465292074,35.330002
2002/08/12,959.9,58.85129915515064,128.66372557294585,157.73753465292074,37.049999
2002/08/13,954.88,58.54352384339019,128.66372557294585,157.73753465292074,35.82
2002/08/14,952.55,58.40067195566074,128.66372557294585,157.73753465292074,32.360001
2002/08/15,961.74,58.964109229580764,128.66372557294585,157.73753465292074,29.43
2002/08/16,961.12,58.926097139283655,128.66372557294585,157.73753465292074,28.809999
2002/08/19,944.41,57.90160999595355,128.66372557294585,157.73753465292074,28.610001
2002/08/20,945.63,57.97640798008657,128.66372557294585,157.73753465292074,29.59
2002/08/21,947.37,58.08308707221071,128.66372557294585,157.73753465292074,28.23
2002/08/22,961.01,58.91935305874708,128.66372557294585,157.73753465292074,27.75
2002/08/23,963.28,59.05852635709293,128.66372557294585,157.73753465292074,29.32
2002/08/26,981.22,60.15842458278666,128.66372557294585,157.73753465292074,29.889999
2002/08/27,962.84,59.0315500349466,128.66372557294585,157.73753465292074,30.110001
2002/08/28,953.92,58.484666413252725,128.66372557294585,157.73753465292074,33.32
2002/08/29,937.67,57.488381788530155,128.66372557294585,157.73753465292074,33.669998
2002/08/30,941.64,57.73178178607777,128.66372557294585,157.73753465292074,32.639999
2002/09/02,930.36,57.040206981962655,128.66372557294585,157.73753465292074,0.0
2002/09/03,904.24,55.43879440363935,128.66372557294585,157.73753465292074,39.970001
2002/09/04,886.39,54.344414062021016,128.66372557294585,157.73753465292074,37.439999
2002/09/05,904.05,55.42714553725798,128.66372557294585,157.73753465292074,38.860001
2002/09/06,894.33,54.831214057116235,128.66372557294585,157.73753465292074,36.330002
2002/09/09,907.85,55.660122864885416,128.66372557294585,157.73753465292074,36.450001
2002/09/10,912.61,55.951957622650305,128.66372557294585,157.73753465292074,35.080002
2002/09/11,917.1,56.227238728189036,128.66372557294585,157.73753465292074,34.810001
2002/09/12,920.63,56.4436624035903,128.66372557294585,157.73753465292074,37.5
2002/09/13,908.41,55.69445636579893,128.66372557294585,157.73753465292074,35.82
2002/09/17,932.42,57.16650521746594,128.66372557294585,157.73753465292074,38.009998
2002/09/18,927.79,56.88264073669884,128.66372557294585,157.73753465292074,37.52
2002/09/19,943.16,57.82497271712874,128.66372557294585,157.73753465292074,40.650002
2002/09/20,926.78,56.820717815408386,128.66372557294585,157.73753465292074,38.98
2002/09/24,916.04,56.16225031574559,128.66372557294585,157.73753465292074,40.52
2002/09/25,900.85,55.23095410346646,128.66372557294585,157.73753465292074,37.330002
2002/09/26,913.95,56.034112785550505,128.66372557294585,157.73753465292074,34.599998
2002/09/27,936.22,57.39948254509338,128.66372557294585,157.73753465292074,36.970001
2002/09/30,921.05,56.469412529275445,128.66372557294585,157.73753465292074,39.689999
2002/10/01,903.37,55.38545485757728,128.66372557294585,157.73753465292074,34.119999
2002/10/02,893.23,54.7637732517504,128.66372557294585,157.73753465292074,36.830002
2002/10/03,883.59,54.172746557453436,128.66372557294585,157.73753465292074,37.310001
2002/10/04,891.6,54.663838240162846,128.66372557294585,157.73753465292074,39.459999
2002/10/07,860.47,52.75526344830969,128.66372557294585,157.73753465292074,42.639999
2002/10/08,860.79,52.774882591688836,128.66372557294585,157.73753465292074,41.02
2002/10/09,844.29,51.763270511201306,128.66372557294585,157.73753465292074,42.130001
2002/10/10,835.61,51.231101247041806,128.66372557294585,157.73753465292074,37.549999
2002/10/11,848.43,52.017093178669086,128.66372557294585,157.73753465292074,35.700001
2002/10/15,876.57,53.74235159957329,128.66372557294585,157.73753465292074,34.02
2002/10/16,881.45,54.04154353610536,128.66372557294585,157.73753465292074,36.0
2002/10/17,884.46,54.226086103515506,128.66372557294585,157.73753465292074,34.099998
2002/10/18,893.95,54.80791632435349,128.66372557294585,157.73753465292074,33.529999
2002/10/21,889.08,54.50933748605202,128.66372557294585,157.73753465292074,33.110001
2002/10/22,862.54,52.88217478204358,128.66372557294585,157.73753465292074,34.09
2002/10/23,866.14,53.10289014505904,128.66372557294585,157.73753465292074,33.200001
2002/10/24,859.45,52.69272742878864,128.66372557294585,157.73753465292074,34.029999
2002/10/25,871.89,53.45542162765318,128.66372557294585,157.73753465292074,30.0
2002/10/28,872.13,53.470135985187554,128.66372557294585,157.73753465292074,31.07
2002/10/29,862.73,52.893823648424956,128.66372557294585,157.73753465292074,32.27
2002/10/30,870.23,53.353647321373835,128.66372557294585,157.73753465292074,31.23
2002/10/31,862.24,52.86378183512563,128.66372557294585,157.73753465292074,31.139999
2002/11/01,866.89,53.148872512353925,129.35760004399125,157.73753465292074,29.299999
2002/11/05,885.34,54.28003874780818,132.11071488071985,157.73753465292074,31.23
2002/11/06,883.23,54.15067502115189,131.79586001321323,157.73753465292074,30.73
2002/11/07,880.57,53.987590891812694,131.39893397171198,157.73753465292074,31.42
2002/11/08,862.49,52.87910929089059,128.70103065203432,157.73753465292074,29.41
2002/11/11,837.19,51.32797076747637,124.92575664828186,157.73753465292074,31.299999
2002/11/12,839.62,51.476953637511805,125.28836201702171,157.73753465292074,30.58
2002/11/13,836.43,51.281375301950874,124.8123492078529,157.73753465292074,31.24
2002/11/14,823.89,50.512550120780354,122.9411264407756,157.73753465292074,28.67
2002/11/15,839.34,51.459786887055046,125.24658032844263,157.73753465292074,26.65
2002/11/18,823.84,50.50948462962736,122.93366542495791,157.73753465292074,27.66
2002/11/19,817.09,50.09564332397337,121.92642828956942,157.73753465292074,27.41
2002/11/20,830.82,50.93742719458512,123.97522323310781,157.73753465292074,25.32
2002/11/21,847.85,51.98153348129438,126.51644522061393,160.97081047095503,23.809999
2002/11/22,859.05,52.6682034995647,128.18771276377706,163.09721617629756,23.16
2002/11/25,874.39,53.60869618530281,130.47675241664516,166.00963256200785,24.07
2002/11/26,864.0,52.971687123710964,128.92635332972864,164.0370115549981,25.969999
2002/11/27,869.26,53.294176793005775,129.71125219374989,165.03566280590005,27.25
2002/11/28,888.12,54.45048005591456,132.52554736018354,165.03566280590005,0.0
2002/11/29,892.71,54.731892143759275,133.21046861224772,165.88860350341736,27.5
2002/12/02,888.3,54.46151582406533,132.55240701712722,165.88860350341736,27.459999
2002/12/03,890.76,54.61233798879256,132.91948899535768,165.88860350341736,28.33
2002/12/04,874.66,53.62524983752897,130.51704190206067,165.88860350341736,28.92
2002/12/05,866.86,53.147033217662134,129.35312343450062,165.88860350341736,30.1
2002/12/06,860.65,52.76629921646046,128.42646526994318,165.88860350341736,28.879999
2002/12/09,854.9,52.413767733866315,127.56844845090852,165.88860350341736,30.780001
